0.256366 0.258185 0.227128 0.258321 
0.291339 0.292096 0.153561 0.263004 
0.322030 0.321983 0.033581 0.322406 
0.332752 0.332996 0.001143 0.333110 
0.332620 0.331582 0.000262 0.335535 
0.333907 0.332593 0.000003 0.333497 
0.331749 0.338355 0.000000 0.329897 
0.326293 0.335422 0.000000 0.338285 
0.314709 0.328514 0.000000 0.356777 
0.322970 0.330996 0.000000 0.346034 
0.329574 0.336159 0.000000 0.334266 
0.331742 0.332198 0.000000 0.336059 
0.320077 0.332127 0.000000 0.347797 
0.317991 0.316518 0.000000 0.365491 
0.289033 0.286416 0.000001 0.424549 
0.302036 0.299288 0.000000 0.398676 
0.315004 0.313076 0.000000 0.371920 
0.296459 0.296141 0.000002 0.407398 
0.302810 0.300224 0.000000 0.396965 
0.329763 0.327036 0.000000 0.343201 
0.316104 0.313258 0.000000 0.370638 
0.319944 0.318019 0.000000 0.362037 
0.333465 0.336028 0.000000 0.330506 
0.330610 0.334981 0.000000 0.334409 
0.317623 0.325747 0.000000 0.356630 
0.300727 0.302625 0.000000 0.396648 
0.327923 0.336158 0.000000 0.335919 
0.327619 0.346271 0.000000 0.326110 
0.319498 0.344204 0.000000 0.336298 
0.325849 0.350094 0.000000 0.324057 
0.329087 0.339113 0.000000 0.331799 
0.321821 0.321874 0.000000 0.356306 
0.315098 0.315867 0.000000 0.369034 
0.313472 0.324329 0.000000 0.362200 
0.317963 0.316639 0.000000 0.365398 
0.319274 0.331863 0.000000 0.348863 
0.305999 0.326547 0.000000 0.367454 
0.295563 0.359659 0.000000 0.344778 
0.307642 0.365081 0.000000 0.327277 
0.299203 0.352402 0.000000 0.348395 
0.290691 0.352991 0.000000 0.356318 
0.304741 0.367904 0.000000 0.327355 
0.298314 0.361025 0.000000 0.340661 
0.313429 0.359363 0.000000 0.327208 
0.306166 0.337110 0.000000 0.356724 
0.297657 0.335201 0.000000 0.367141 
0.301745 0.318535 0.000000 0.379720 
0.292449 0.315870 0.000000 0.391682 
0.290160 0.336060 0.000000 0.373780 
0.285871 0.342700 0.000000 0.371428 
0.288944 0.351443 0.000000 0.359612 
0.288037 0.355283 0.000000 0.356679 
0.257328 0.365822 0.000001 0.376849 
0.244772 0.364765 0.000015 0.390448 
0.223924 0.307456 0.022614 0.446006 
0.226695 0.284808 0.439468 0.049028 
0.222117 0.268993 0.340799 0.168091 
0.228412 0.246725 0.215057 0.309806 
0.237280 0.235503 0.399456 0.127761 
0.239626 0.237606 0.450154 0.072614 
0.248764 0.246248 0.174825 0.330163 
0.243048 0.240856 0.383110 0.132986 
0.233366 0.231044 0.229006 0.306584 
0.233417 0.232508 0.217719 0.316355 
0.232355 0.231906 0.296956 0.238783 
0.230305 0.248656 0.203726 0.317312 
0.231225 0.260757 0.364548 0.143470 
0.245247 0.270664 0.006808 0.477281 
0.276950 0.317268 0.000209 0.405573 
0.290658 0.356787 0.000000 0.352555 
0.313326 0.340298 0.000000 0.346376 
0.316772 0.356140 0.000000 0.327088 
0.319513 0.369355 0.000000 0.311132 
0.331718 0.349050 0.000000 0.319231 
0.294400 0.339880 0.000000 0.365720 
0.276812 0.302259 0.000017 0.420912 
0.250267 0.262964 0.009647 0.477122 
0.240137 0.263015 0.155243 0.341605 
0.240638 0.252774 0.060725 0.445864 
0.303056 0.297286 0.000001 0.399657 
0.306624 0.306544 0.000000 0.386832 
0.242587 0.279701 0.012983 0.464729 
0.235127 0.266364 0.086627 0.411883 
0.232494 0.251601 0.306302 0.209603 
0.231200 0.262118 0.368153 0.138529 
0.235907 0.263451 0.093369 0.407273 
0.239888 0.299229 0.012251 0.448631 
0.266188 0.322581 0.000051 0.411180 
0.279772 0.340163 0.000008 0.380056 
0.264820 0.320509 0.000380 0.414291 
0.278361 0.317071 0.000005 0.404563 
0.304009 0.314897 0.000000 0.381094 
0.312989 0.313608 0.000000 0.373403 
0.318949 0.307135 0.000000 0.373916 
0.332913 0.315099 0.000000 0.351987 
0.323857 0.300553 0.000000 0.375590 
0.334559 0.308091 0.000000 0.357350 
0.335466 0.306525 0.000000 0.358009 
0.307017 0.290823 0.000001 0.402159 
0.327666 0.315116 0.000000 0.357218 
0.331104 0.316226 0.000000 0.352670 
0.343843 0.324010 0.000000 0.332147 
0.298001 0.293396 0.000004 0.408598 
0.296451 0.292313 0.000030 0.411206 
0.288729 0.304736 0.000007 0.406527 
0.246649 0.265217 0.027937 0.460198 
0.259370 0.257055 0.011365 0.472210 
0.266679 0.269664 0.001331 0.462326 
0.271057 0.308434 0.000073 0.420436 
0.261652 0.301546 0.000235 0.436567 
0.251127 0.299503 0.009531 0.439839 
0.246087 0.286775 0.011859 0.455278 
0.264008 0.321333 0.000081 0.414578 
0.257456 0.316754 0.000129 0.425660 
0.255961 0.327330 0.000118 0.416592 
0.320054 0.350180 0.000000 0.329765 
0.297030 0.326024 0.000000 0.376946 
0.312487 0.345170 0.000000 0.342343 
0.313671 0.336979 0.000000 0.349349 
0.297350 0.331656 0.000000 0.370993 
0.304949 0.323008 0.000000 0.372042 
0.318135 0.348701 0.000000 0.333164 
0.324460 0.340146 0.000000 0.335394 
0.316747 0.333765 0.000000 0.349488 
0.297437 0.334700 0.000006 0.367856 
0.280682 0.301356 0.000005 0.417957 
0.301457 0.350632 0.000000 0.347911 
0.313852 0.370561 0.000000 0.315587 
0.313828 0.364727 0.000000 0.321444 
0.301497 0.352583 0.000000 0.345920 
0.278129 0.304948 0.000017 0.416907 
0.316009 0.334366 0.000000 0.349626 
0.309090 0.332944 0.000000 0.357966 
0.317732 0.333736 0.000000 0.348531 
0.301418 0.304314 0.000000 0.394268 
0.317031 0.315593 0.000000 0.367376 
0.315447 0.321603 0.000000 0.362950 
0.300246 0.306399 0.000000 0.393355 
0.300586 0.315788 0.000000 0.383626 
0.245964 0.261084 0.010497 0.482456 
0.238200 0.249461 0.295545 0.216795 
0.236767 0.233607 0.296177 0.233450 
0.247365 0.243047 0.141411 0.368177 
0.238835 0.239450 0.104606 0.417108 
0.238886 0.228096 0.266596 0.266421 
0.237880 0.231597 0.222467 0.308056 
0.310818 0.302711 0.000000 0.386471 
0.284984 0.296876 0.000003 0.418137 
0.325317 0.393382 0.000000 0.281301 
0.256924 0.289092 0.001794 0.452190 
0.265015 0.309704 0.000038 0.425243 
0.282529 0.336411 0.000000 0.381060 
0.245649 0.295925 0.002800 0.455626 
0.228101 0.259113 0.288547 0.224239 
0.267317 0.296533 0.436043 0.000108 
0.269370 0.311347 0.419266 0.000017 
0.266012 0.289942 0.443562 0.000483 
0.301915 0.308937 0.389148 0.000000 
0.272741 0.267048 0.460056 0.000155 
0.283320 0.275925 0.439965 0.000791 
0.260676 0.254459 0.480835 0.004029 
0.237029 0.230259 0.197902 0.334810 
0.235838 0.233999 0.321742 0.208422 
0.232258 0.235496 0.298034 0.234211 
0.256734 0.258425 0.005478 0.479363 
0.238696 0.243619 0.087855 0.429830 
0.235641 0.253955 0.071746 0.438659 
0.227669 0.257185 0.363377 0.151770 
0.234772 0.259293 0.048580 0.457355 
0.244697 0.242144 0.438068 0.075091 
0.235275 0.232940 0.292868 0.238917 
0.234252 0.231977 0.231335 0.302436 
0.234849 0.232037 0.239004 0.294109 
0.238370 0.232334 0.307187 0.222109 
0.239809 0.235075 0.377677 0.147439 
0.328884 0.332122 0.000000 0.338994 
0.290419 0.295349 0.000015 0.414217 
0.451295 0.450696 0.000000 0.098009 
0.331617 0.326239 0.000000 0.342145 
0.295589 0.289082 0.000001 0.415328 
0.276980 0.271042 0.000126 0.451852 
