2.544888 2.744713 1.033122 3.889966 3.299300 0.723831 4.832793 3.211478 1.455247 3.915973 3.927084 -0.426612 3.100488 4.079550 -0.979557 5.192122 4.436507 -0.951579 5.990821 3.741750 -0.737588 5.050009 4.400400 -2.506513 5.547383 5.807180 -0.504187 6.605691 6.314990 -0.857250 4.707839 6.480754 0.259598 3.850231 6.037915 0.509421 4.981796 7.848381 0.753067 
2.558321 2.730158 1.125964 3.848434 3.271102 0.737646 4.768569 3.162277 1.521602 3.929959 3.977209 -0.417599 3.134941 4.056191 -1.014019 5.159391 4.477131 -1.002980 5.969048 3.801455 -0.769917 5.060356 4.420352 -2.567043 5.569063 5.844184 -0.562978 6.693510 6.228687 -0.858801 4.722007 6.494602 0.265874 3.856403 6.071263 0.521846 4.939997 7.795389 0.791404 
2.562592 2.842470 1.147865 3.849468 3.318300 0.732603 4.796525 3.126360 1.491249 3.925378 3.953626 -0.450524 3.113696 4.038098 -1.023276 5.186569 4.437167 -0.965075 6.003503 3.768083 -0.738481 5.098018 4.400342 -2.547653 5.555371 5.837173 -0.578029 6.638784 6.394081 -0.787025 4.675369 6.455432 0.190989 3.907516 5.973695 0.606128 4.897210 7.785171 0.692230 
2.520819 2.731672 1.125874 3.867178 3.298119 0.757188 4.899280 3.232213 1.435268 3.930741 3.953769 -0.433996 3.169873 4.059831 -1.069479 5.145076 4.404243 -0.958441 5.916690 3.677557 -0.751224 5.061188 4.465235 -2.486817 5.561837 5.823224 -0.543072 6.657826 6.325879 -0.872882 4.665562 6.518282 0.250693 3.840950 6.049657 0.557962 4.972980 7.790319 0.759925 
2.559692 2.709296 1.079513 3.874745 3.293052 0.707390 4.776780 3.197685 1.500437 3.918104 3.949839 -0.448121 3.109806 3.980475 -1.030980 5.150265 4.432276 -0.935657 5.945228 3.729686 -0.733662 5.023270 4.500167 -2.507124 5.595112 5.810668 -0.556360 6.648725 6.313533 -0.914145 4.743879 6.506877 0.293677 3.892678 6.064096 0.564620 4.971714 7.842347 0.751413 
2.547094 2.761018 1.146921 3.848613 3.299063 0.746799 4.801084 3.196292 1.470685 3.925169 3.966631 -0.431626 3.140039 4.009119 -1.044630 5.164162 4.451271 -1.017170 5.970388 3.764973 -0.804111 5.093028 4.413451 -2.542336 5.567498 5.845095 -0.509878 6.643113 6.306906 -0.867190 4.714422 6.459731 0.328295 3.830152 6.065893 0.566972 4.965238 7.790556 0.728268 
2.483478 2.790917 1.086187 3.855177 3.348006 0.772893 4.836346 3.072691 1.435053 3.924486 3.968333 -0.391194 3.129330 4.035100 -0.988922 5.193378 4.428386 -0.968534 5.993609 3.722965 -0.799978 5.069231 4.428283 -2.526962 5.570799 5.853532 -0.523389 6.665637 6.298687 -0.895055 4.712174 6.511764 0.248941 3.924504 5.997273 0.578916 4.851851 7.874063 0.743043 
2.539865 2.744895 1.042114 3.856499 3.314558 0.729614 4.803860 3.241003 1.462652 3.927240 3.972802 -0.409648 3.117610 4.059619 -0.984949 5.219454 4.422019 -0.983387 6.033476 3.744861 -0.770723 5.019127 4.356317 -2.495499 5.572931 5.865320 -0.516946 6.596160 6.342849 -0.929506 4.707938 6.478150 0.306071 3.889671 5.968284 0.560008 4.926170 7.819324 0.761196 
2.543453 2.710650 1.121056 3.868620 3.288852 0.711078 4.789919 3.087742 1.444444 3.889195 3.982584 -0.406050 3.081952 4.034696 -0.988847 5.193086 4.443412 -0.944971 5.986350 3.734825 -0.757792 5.022044 4.426584 -2.482275 5.639691 5.884365 -0.485114 6.703601 6.302292 -0.857443 4.722890 6.521060 0.244630 3.869120 6.039810 0.427619 4.900078 7.873129 0.744666 
2.523797 2.759615 1.116357 3.891081 3.275378 0.737977 4.852612 3.221314 1.484926 3.928198 3.969457 -0.429398 3.153588 4.038228 -1.053304 5.164567 4.406799 -0.978853 5.946851 3.707755 -0.722394 5.044851 4.371542 -2.500021 5.576418 5.857153 -0.537157 6.634079 6.370538 -0.893941 4.707621 6.504622 0.256472 3.839568 6.044929 0.427278 4.946767 7.802671 0.863059 
2.532116 2.767085 1.134588 3.857418 3.266495 0.723787 4.843945 3.092245 1.412630 3.894903 4.015347 -0.397184 3.116462 4.102509 -1.013983 5.200145 4.425325 -0.982930 6.021205 3.783154 -0.700307 5.085367 4.374372 -2.555820 5.547613 5.801416 -0.532685 6.630494 6.323153 -0.873646 4.682955 6.489801 0.291525 3.829280 6.043236 0.548093 4.968097 7.845864 0.716932 
2.562551 2.671665 1.141720 3.824614 3.335685 0.735785 4.791576 3.217802 1.490365 3.901313 3.980851 -0.467846 3.115752 3.998040 -1.081530 5.188825 4.425566 -0.991514 5.975405 3.734798 -0.725936 5.051951 4.452698 -2.532383 5.574244 5.784566 -0.543506 6.642652 6.346189 -0.871807 4.705527 6.514933 0.240801 3.893060 6.077580 0.618463 4.982531 7.789627 0.758387 
2.478322 2.754925 1.107465 3.851136 3.223282 0.698964 4.852806 3.116614 1.390944 3.886456 3.917885 -0.485889 3.085074 4.012231 -1.071462 5.160820 4.461204 -0.950529 5.987195 3.820211 -0.681027 5.070879 4.382467 -2.485542 5.550547 5.810034 -0.520871 6.583748 6.344700 -0.905282 4.765816 6.522655 0.292658 3.948205 6.112758 0.689526 4.988996 7.851034 0.692045 
