0.500000 0.144476
0.500000 0.055397
0.500000 0.287437
0.500000 0.409076
0.500000 0.397589
0.500000 0.368208
0.500000 0.453796
0.500000 0.454103
0.500000 0.360331
0.500000 0.304803
0.500000 0.386458
0.500000 0.414317
0.500000 0.570105
0.500000 0.592285
0.500000 0.502370
0.500000 0.651489
0.500000 0.620410
0.500000 0.502100
0.500000 0.571659
0.500000 0.331972
0.500000 0.308727
0.500000 0.295244
0.500000 0.442077
0.500000 0.554172
0.500000 0.596326
0.500000 0.672364
0.500000 0.842765
0.500000 0.834721
0.500000 0.916366
0.500000 0.874477
0.500000 0.951851
0.500000 0.879570
0.500000 1.033613
0.500000 1.189942
0.500000 1.256887
0.500000 1.138209
0.500000 1.185463
0.500000 1.106903
0.500000 0.998810
0.500000 1.037003
0.500000 0.894872
0.500000 0.977222
0.500000 0.884869
0.500000 0.810197
0.500000 0.925266
0.500000 0.841128
0.500000 1.076739
0.500000 1.021631
0.500000 0.972310
0.500000 0.930474
0.500000 1.005341
0.500000 1.094113
0.500000 0.902809
0.500000 0.781069
0.500000 0.798515
0.500000 0.675544
0.500000 0.693623
0.500000 0.778278
0.500000 0.769827
0.500000 0.768020
0.500000 0.706539
0.500000 0.647636
0.500000 0.715815
0.500000 0.738061
0.500000 0.780269
0.500000 0.769738
0.500000 0.799825
0.500000 0.815510
0.500000 0.928872
0.500000 0.970465
0.500000 0.907247
0.500000 1.012664
0.500000 0.927676
0.500000 0.974726
0.500000 0.938155
0.500000 1.035861
0.500000 0.898386
0.500000 1.035505
0.500000 0.981856
0.500000 1.006995
0.500000 1.096498
0.500000 0.963195
0.500000 1.015865
0.500000 1.048981
0.500000 0.943719
0.500000 0.927694
0.500000 1.100033
0.500000 0.980167
0.500000 0.973185
0.500000 0.878959
0.500000 0.962731
0.500000 1.047546
0.500000 0.958030
0.500000 0.847569
0.500000 1.064513
0.500000 1.027649
0.500000 1.119827
0.500000 1.155444
0.500000 1.235823
0.500000 1.204818
0.500000 1.506465
0.500000 1.511472
0.500000 1.647708
0.500000 1.745096
0.500000 1.934134
0.500000 1.896952
0.500000 1.879610
0.500000 1.723477
0.500000 1.701893
0.500000 1.760645
0.500000 1.758605
0.500000 1.588149
0.500000 1.505917
0.500000 1.388897
0.500000 1.457394
0.500000 1.101681
0.500000 1.138628
0.500000 1.223384
0.500000 1.116634
0.500000 1.089934
0.500000 1.155266
0.500000 1.134141
0.500000 0.999207
0.500000 0.970567
0.500000 1.001686
0.500000 1.271165
0.500000 1.452587
0.500000 1.563230
0.500000 1.664733
0.500000 1.615361
0.500000 1.576037
0.500000 1.668932
0.500000 1.566516
0.500000 1.552099
0.500000 1.349763
0.500000 1.348481
0.500000 1.424078
0.500000 1.561212
0.500000 1.583253
0.500000 1.575643
0.500000 1.568550
0.500000 1.508121
0.500000 1.424956
0.500000 1.228325
0.500000 1.300041
0.500000 1.170412
0.500000 1.161679
0.500000 1.103910
0.500000 1.143646
0.500000 1.116776
0.500000 1.056491
0.500000 1.041431
0.500000 0.755557
0.500000 0.637420
0.500000 0.722534
0.500000 0.665452
0.500000 0.790052
0.500000 0.847200
0.500000 0.901315
0.500000 0.982893
0.500000 0.791642
0.500000 0.724000
0.500000 0.662296
0.500000 0.598231
0.500000 0.764233
0.500000 0.720007
0.500000 0.889529
0.500000 0.905486
0.500000 0.990937
0.500000 1.005064
0.500000 1.076538
0.500000 1.053150
0.500000 0.950331
0.500000 0.974385
0.500000 1.037540
0.500000 1.172870
0.500000 1.087388
0.500000 1.018037
0.500000 1.082931
0.500000 0.884789
0.500000 1.021609
0.500000 0.897339
0.500000 0.939220
0.500000 0.917655
0.500000 0.791444
0.500000 0.713423
0.500000 0.733152
0.500000 0.801118
0.500000 0.843920
0.500000 0.833306
0.500000 0.914801
0.500000 0.855590
0.500000 0.895592
0.500000 0.900362
0.500000 0.937753
0.500000 0.953541
0.500000 1.017083
0.500000 0.896004
0.500000 1.186574
0.500000 0.845028
0.500000 0.866602
0.500000 1.033210
0.500000 0.882776
0.500000 0.762316
0.500000 0.739567
0.500000 0.796817
0.500000 0.738515
0.500000 0.910665
0.500000 1.071142
0.500000 1.048659
0.500000 0.895851
0.500000 0.942734
0.500000 1.036134
0.500000 1.028461
0.500000 0.826971
0.500000 0.718477
0.500000 0.706807
0.500000 0.857071
0.500000 1.042821
0.500000 0.966037
0.500000 1.342565
0.500000 1.410638
0.500000 1.525157
0.500000 1.584042
0.500000 1.737739
0.500000 1.855297
0.500000 1.886899
0.500000 1.853252
0.500000 1.789463
0.500000 1.741990
0.500000 1.455743
0.500000 1.646573
0.500000 1.814827
0.500000 1.932571
0.500000 1.873015
0.500000 1.742826
0.500000 1.615058
0.500000 1.622071
0.500000 1.649853
0.500000 1.557762
0.500000 1.342344
0.500000 1.383697
0.500000 1.423592
0.500000 1.334675
0.500000 1.206018
0.500000 1.166422
0.500000 1.190115
0.500000 1.267980
0.500000 1.412330
0.500000 1.350947
0.500000 1.329866
0.500000 1.456137
0.500000 1.500835
0.500000 1.435853
0.500000 1.419651
0.500000 1.311403
0.500000 1.350543
0.500000 1.298773
0.500000 1.249528
0.500000 1.099715
0.500000 1.122323
0.500000 0.727005
0.500000 0.850039
0.500000 0.914065
0.500000 0.823367
0.500000 0.909390
0.500000 1.112775
0.500000 1.080712
0.500000 1.034684
0.500000 0.910859
0.500000 0.983885
0.500000 0.933753
0.500000 0.953594
0.500000 1.059762
0.500000 0.989602
0.500000 1.111639
0.500000 1.109382
0.500000 1.112232
0.500000 1.092896
0.500000 1.044913
0.500000 1.091808
0.500000 1.003714
0.500000 1.025970
0.500000 0.891642
0.500000 0.895053
0.500000 0.910556
0.500000 1.001610
0.500000 0.874093
0.500000 0.925840
0.500000 0.976063
0.500000 1.015279
0.500000 0.945488
0.500000 1.038544
0.500000 0.953158
0.500000 0.811641
0.500000 0.909103
0.500000 0.912272
0.500000 0.803432
0.500000 0.845205
0.500000 0.965557
0.500000 0.939481
0.500000 0.915946
0.500000 0.835760
0.500000 0.875622
0.500000 0.795099
0.500000 0.846878
0.500000 0.914321
0.500000 1.029248
0.500000 1.090340
0.500000 1.040810
0.500000 0.964516
0.500000 1.099393
0.500000 1.123304
0.500000 1.049256
0.500000 0.966299
0.500000 0.921076
0.500000 0.983151
0.500000 0.978847
0.500000 1.009931
0.500000 1.125812
0.500000 1.107064
0.500000 0.790387
0.500000 0.813414
0.500000 1.035514
0.500000 0.981750
0.500000 0.990082
0.500000 1.091081
0.500000 1.010537
0.500000 1.164775
0.500000 1.109579
0.500000 1.099845
0.500000 1.127424
0.500000 1.192334
0.500000 1.110879
0.500000 1.130855
0.500000 1.038486
0.500000 1.109314
0.500000 1.311210
0.500000 1.333552
0.500000 1.382767
0.500000 1.467779
0.500000 1.383843
0.500000 1.373631
0.500000 1.434249
0.500000 1.347265
0.500000 1.478862
0.500000 1.399695
0.500000 1.399144
0.500000 1.445791
0.500000 1.418224
0.500000 1.270554
0.500000 1.218855
0.500000 1.057490
0.500000 1.019658
0.500000 0.924318
0.500000 1.119893
0.500000 1.178409
0.500000 1.251856
0.500000 1.307784
0.500000 1.300839
0.500000 1.332642
0.500000 1.530950
0.500000 1.482278
0.500000 1.417452
0.500000 1.528378
0.500000 1.496023
0.500000 1.295327
0.500000 1.332708
0.500000 1.440595
0.500000 1.375353
0.500000 1.341022
0.500000 1.271968
0.500000 1.266052
0.500000 1.075030
0.500000 0.983673
0.500000 1.012967
0.500000 0.967288
0.500000 1.181037
0.500000 0.961676
0.500000 0.937844
0.500000 0.886035
0.500000 1.049886
0.500000 0.761424
0.500000 0.879085
0.500000 0.945082
0.500000 0.857895
0.500000 1.003983
0.500000 1.061293
0.500000 1.017738
0.500000 0.911578
