2.332852 2.942286 1.003037 3.678165 3.511127 0.639213 4.521809 3.666023 1.533193 3.946733 3.815228 -0.633400 3.312002 3.789861 -1.401828 5.230225 4.412370 -0.991342 5.956323 3.913794 -0.366359 5.518855 4.068497 -2.493039 5.266853 5.922878 -0.731409 5.407851 6.730020 -1.647200 5.093865 6.326103 0.559102 4.962673 5.635703 1.266312 4.981795 7.596110 1.034719 
2.363530 2.972174 0.966471 3.696889 3.468668 0.651034 4.452315 3.727152 1.520172 3.977227 3.778685 -0.627679 3.253369 3.805806 -1.312736 5.241555 4.426075 -0.991127 6.013644 3.951121 -0.404019 5.518708 4.043177 -2.515471 5.324836 5.915443 -0.691354 5.379834 6.729862 -1.619164 5.106457 6.316347 0.598289 4.894649 5.527658 1.170229 4.986986 7.667831 1.026357 
2.350291 3.082246 0.948382 3.698553 3.526574 0.641887 4.557186 3.582926 1.522620 3.966087 3.839666 -0.641905 3.249050 3.738354 -1.327181 5.227739 4.399326 -1.014041 5.934201 3.868835 -0.392840 5.556838 4.095817 -2.512711 5.266191 5.874738 -0.711186 5.428643 6.693970 -1.649758 5.081815 6.296203 0.569910 5.024856 5.611130 1.292019 4.868551 7.720216 1.045802 
2.286295 2.971298 0.991782 3.668531 3.556679 0.665257 4.494334 3.694129 1.562709 3.997463 3.789630 -0.625103 3.340444 3.743449 -1.373569 5.229185 4.382104 -1.015748 6.029967 3.949049 -0.434706 5.546669 4.040302 -2.471727 5.226827 5.945125 -0.737164 5.350615 6.794703 -1.604567 5.089329 6.299711 0.578587 4.903223 5.537352 1.193552 5.047119 7.626471 1.041695 
2.296586 2.950422 0.956360 3.671294 3.523476 0.624563 4.503145 3.753620 1.514169 3.987002 3.777286 -0.606942 3.338089 3.664598 -1.355422 5.213934 4.421514 -0.991778 5.997581 3.928035 -0.436103 5.452110 4.151353 -2.436357 5.294115 5.930406 -0.690369 5.407795 6.677170 -1.647632 5.075169 6.319818 0.565508 4.927237 5.564329 1.199039 5.045942 7.667972 1.075964 
2.332480 3.029974 0.994332 3.707973 3.502622 0.693567 4.463917 3.729262 1.624665 3.992321 3.857078 -0.616011 3.294966 3.748302 -1.320194 5.226147 4.402196 -1.062803 5.963593 3.901394 -0.453072 5.564384 4.098270 -2.556108 5.317974 5.913047 -0.719607 5.444485 6.755257 -1.606690 5.075133 6.262578 0.552721 4.957648 5.506643 1.192072 4.868978 7.623378 1.048128 
2.356848 3.010260 1.010195 3.708133 3.553356 0.654369 4.491785 3.762192 1.514685 3.988745 3.782543 -0.664165 3.277847 3.738585 -1.361804 5.213429 4.374848 -1.032444 6.003793 3.940784 -0.438042 5.508670 4.027803 -2.488053 5.253325 5.921020 -0.739492 5.461954 6.765551 -1.632645 5.055209 6.293408 0.608908 4.961338 5.538687 1.253574 4.928926 7.620962 1.085914 
2.259949 2.998791 0.976633 3.674776 3.449671 0.625276 4.508622 3.602482 1.513786 3.947713 3.782131 -0.634931 3.242361 3.692681 -1.333849 5.248986 4.418036 -0.986119 5.988179 3.925936 -0.371439 5.589149 4.079199 -2.452019 5.264946 5.956453 -0.736623 5.345592 6.771634 -1.652367 5.141082 6.338645 0.555634 4.984457 5.594073 1.199908 5.014188 7.720268 1.067110 
2.351601 2.967142 0.938974 3.658615 3.513664 0.621548 4.497228 3.680982 1.493887 3.948924 3.877515 -0.616284 3.258142 3.749698 -1.323739 5.228840 4.399653 -1.010965 5.990707 3.925768 -0.409807 5.572559 4.038257 -2.430369 5.273232 5.893798 -0.701280 5.337926 6.764415 -1.547083 5.123950 6.281012 0.577321 5.007064 5.538250 1.232036 4.961211 7.699845 0.946758 
2.320656 3.082014 1.031634 3.681256 3.527458 0.667429 4.549221 3.669494 1.518137 3.949811 3.812930 -0.668376 3.335993 3.709245 -1.447148 5.228607 4.368637 -1.024018 5.969646 3.867870 -0.418631 5.501535 4.054194 -2.488422 5.245964 5.925287 -0.718593 5.424732 6.712625 -1.607283 5.171355 6.344361 0.588234 4.998963 5.602019 1.231056 4.832261 7.653866 1.106982 
