       0  -173.808    91.968
     100  -172.263    84.864
     200  -179.685    91.353
     300  -167.199    92.811
     400  -176.126    92.008
     500  -170.723    82.018
     600  -177.968    87.270
     700  -172.689    90.863
     800  -167.137    91.763
     900  -171.723    93.385
    1000  -175.094    90.064
    1100  -178.213    84.484
    1200  -169.761    87.689
    1300  -172.535    90.203
    1400  -178.915    91.919
    1500  -176.950    93.639
    1600  -169.805    87.814
    1700  -174.067    92.826
    1800  -164.605    95.935
    1900  -164.089    96.103
    2000  -174.773    89.618
    2100  -180.074    83.895
    2200  -172.067    91.353
    2300  -176.356    89.069
    2400  -170.295    91.622
    2500  -171.907    89.024
    2600  -175.419    92.718
    2700  -171.337    98.814
    2800  -171.731    87.811
    2900  -179.243    94.793
    3000  -175.251    87.528
    3100  -176.278    88.168
    3200  -170.638    93.140
    3300  -177.529    95.773
    3400  -176.455    88.774
    3500  -178.524    90.357
    3600  -175.902    92.337
    3700  -176.103    97.546
    3800  -171.950    96.532
    3900  -177.246    94.194
    4000  -174.067    94.164
    4100  -173.105    94.470
    4200  -173.580    92.070
    4300  -167.781    97.857
    4400  -180.342    90.783
    4500  -173.479   101.877
    4600  -177.197    87.058
    4700  -177.523    95.241
    4800  -175.292    96.739
    4900  -172.789    88.980
    5000  -171.433    83.995
    5100  -170.653    86.408
    5200  -181.607   103.044
    5300  -176.356    97.759
    5400  -179.977    92.351
    5500  -174.651    96.138
    5600  -172.395    92.948
    5700  -175.559    82.419
    5800  -176.704    82.857
    5900  -178.435    90.320
    6000  -173.319    88.793
    6100  -173.368    85.191
    6200  -178.810    88.357
    6300  -175.861    87.663
    6400  -175.476    91.312
    6500  -180.078    92.978
    6600  -177.529    88.627
    6700  -171.434    88.843
    6800  -172.200    88.212
    6900  -173.034    85.715
    7000  -172.713    89.284
    7100  -170.091    82.895
    7200  -172.810    95.999
    7300  -172.033    81.099
    7400  -174.811    89.983
    7500  -171.837    94.800
    7600  -178.607    85.242
    7700  -176.060    86.938
    7800  -179.016    87.581
    7900  -178.822    88.655
    8000  -177.732    98.584
    8100  -179.520    94.264
    8200  -171.874    89.644
    8300  -181.029    87.081
    8400  -179.647    96.565
    8500  -184.671    87.447
    8600  -174.607    85.714
    8700  -166.840    90.420
    8800  -173.899    91.380
    8900  -174.359    92.660
    9000  -171.434    90.031
