       0   -12.414    61.534
     100   -13.920    73.458
     200   -11.567    67.857
     300   -20.934    69.497
     400   -18.160    72.338
     500   -17.115    64.672
     600   -15.691    66.141
     700   -16.611    62.441
     800   -18.656    67.826
     900    -9.225    61.327
    1000    -8.368    67.793
    1100   -10.836    62.068
    1200   -10.708    69.809
    1300   -15.181    70.878
    1400   -11.279    60.440
    1500    -1.886    60.360
    1600   -20.470    62.006
    1700   -13.544    65.277
    1800   -17.585    62.609
    1900   -18.276    68.032
    2000   -17.789    66.333
    2100   -13.823    69.479
    2200    -9.673    65.971
    2300   -13.383    67.855
    2400   -18.907    66.420
    2500    -8.656    58.911
    2600   -14.221    65.443
    2700    -6.807    58.522
    2800    -8.382    68.112
    2900   -12.129    63.057
    3000   -11.210    70.654
    3100   -10.485    68.690
    3200   -13.469    69.067
    3300   -15.477    61.409
    3400   -12.043    68.331
    3500    -6.741    65.839
    3600   -14.940    67.418
    3700   -15.186    56.951
    3800   -13.215    62.755
    3900   -21.817    69.317
    4000   -12.804    60.741
    4100    -4.195    65.144
    4200   -21.104    66.564
    4300   -14.970    70.254
    4400   -17.052    59.298
    4500   -17.175    61.710
    4600   -17.454    59.898
    4700   -12.471    60.320
    4800   -24.189    62.719
    4900   -27.272    57.916
    5000   -15.830    59.775
    5100   -24.507    59.826
    5200   -24.904    69.519
    5300   -20.472    61.150
    5400   -19.122    63.960
    5500    -8.112    68.496
    5600   -23.772    61.057
    5700   -20.410    63.727
    5800   -22.024    57.546
    5900   -18.286    65.965
    6000   -26.413    59.358
    6100   -16.717    59.813
    6200   -17.707    71.224
    6300   -20.617    68.174
    6400   -12.426    66.186
    6500   -23.626    62.478
    6600   -16.329    56.159
    6700   -17.003    56.566
    6800   -18.534    57.254
    6900   -21.994    61.784
    7000   -21.043    64.918
    7100    -9.409    67.572
    7200   -22.031    63.816
    7300   -13.104    64.259
    7400   -20.429    62.378
    7500   -18.280    62.305
    7600   -13.127    67.258
    7700   -16.315    65.508
    7800   -16.601    57.943
    7900   -14.343    63.548
    8000   -22.782    58.421
    8100   -10.929    59.243
    8200   -17.503    69.066
    8300   -14.559    62.921
    8400    -6.938    66.198
    8500    -5.479    64.162
    8600   -11.277    60.651
    8700   -19.128    61.175
    8800   -10.514    53.416
    8900   -13.986    63.660
    9000   -20.223    59.720
    9100   -10.480    60.706
    9200   -16.909    62.023
    9300   -13.270    64.546
    9400   -10.797    60.766
    9500    -9.409    65.672
    9600    -1.984    62.915
    9700    -8.415    56.576
    9800    -9.865    70.101
    9900   -10.806    74.602
   10000   -10.396    67.383
   10100   -14.696    68.004
   10200    -9.224    66.536
   10300    -9.845    58.429
   10400   -15.902    69.286
   10500   -12.725    59.331
   10600   -15.236    59.799
   10700    -4.455    57.040
   10800   -12.608    66.730
   10900   -19.022    61.125
   11000   -22.902    67.489
   11100   -18.789    68.816
   11200    -5.868    65.201
   11300   -18.153    57.277
   11400   -12.272    66.636
   11500   -21.129    74.792
   11600    -9.955    67.335
   11700   -21.857    62.179
   11800   -11.929    58.486
   11900   -25.998    67.285
   12000   -10.985    62.290
   12100   -19.763    62.419
   12200   -15.348    67.043
   12300   -12.216    63.984
   12400   -13.017    60.956
   12500   -16.768    61.678
   12600    -9.999    63.260
   12700   -12.101    68.998
   12800   -14.197    63.571
   12900   -17.936    64.610
   13000   -18.818    66.901
   13100   -22.026    63.052
   13200   -17.543    63.527
   13300    -8.724    62.646
   13400   -17.158    60.351
   13500   -16.846    67.852
   13600   -19.774    65.972
   13700   -23.146    65.670
   13800   -11.839    66.706
   13900   -12.840    60.280
   14000   -23.985    65.033
   14100    -5.820    58.178
   14200   -26.789    73.304
   14300   -17.209    64.209
   14400   -16.096    66.135
   14500   -10.955    62.781
   14600   -16.652    61.719
   14700   -27.209    59.730
   14800   -12.405    60.379
   14900    -6.045    68.219
   15000   -16.275    62.766
   15100   -11.468    62.636
   15200   -12.315    68.841
   15300   -11.789    58.760
   15400   -23.663    61.544
   15500   -12.938    59.119
   15600   -16.515    67.623
   15700    -8.818    63.384
   15800   -14.616    61.163
   15900    -7.028    59.507
   16000   -12.644    62.774
   16100    -9.397    55.195
   16200   -19.433    68.492
   16300   -11.683    66.485
   16400    -9.408    65.410
   16500    -8.184    60.550
   16600   -10.614    60.276
   16700   -11.586    70.342
   16800   -10.282    62.687
   16900    -5.710    58.209
   17000   -13.523    72.976
   17100   -12.345    67.657
   17200   -23.876    64.522
   17300   -10.789    63.704
   17400   -14.811    56.217
   17500   -13.538    68.337
   17600   -12.903    62.881
   17700   -11.043    70.470
   17800   -16.074    75.205
   17900   -13.862    68.433
   18000   -12.379    70.682
   18100   -24.129    67.797
   18200   -20.757    62.295
   18300    -8.103    66.163
   18400    -3.952    62.526
   18500   -13.620    68.470
   18600    -5.187    66.553
   18700   -15.546    68.741
   18800    -8.135    61.590
   18900   -11.913    73.646
   19000    -9.181    67.086
   19100    -9.279    68.432
   19200    -5.147    61.923
   19300   -21.101    64.293
   19400    -4.063    60.183
   19500   -11.371    59.896
   19600    -5.061    60.805
   19700   -15.378    59.803
   19800   -12.653    62.896
   19900   -11.136    57.864
   20000   -13.684    63.728
   20100    -7.794    68.029
   20200   -11.396    66.657
   20300   -15.627    57.525
   20400   -22.722    58.938
   20500   -21.676    58.295
   20600   -18.980    59.401
   20700   -16.568    62.708
   20800   -18.024    60.892
   20900   -21.864    58.117
   21000   -15.484    62.614
   21100   -11.088    68.990
   21200   -18.895    60.882
   21300   -16.316    62.222
   21400   -16.359    63.828
   21500   -25.563    64.521
   21600   -15.160    65.325
   21700   -19.680    63.328
   21800   -20.815    66.813
   21900   -14.289    63.996
   22000    -5.941    61.011
   22100   -14.183    64.673
   22200    -4.538    56.899
   22300   -26.800    68.238
   22400   -10.756    56.815
   22500   -29.080    62.489
   22600   -17.815    62.405
   22700   -11.460    65.390
   22800   -14.466    62.319
   22900   -12.473    66.120
   23000    -5.775    58.921
   23100   -15.383    66.328
   23200   -13.596    62.513
   23300    -8.577    62.704
   23400   -12.733    69.728
   23500   -12.768    53.678
   23600   -24.506    65.564
   23700   -19.184    59.681
   23800   -10.296    61.736
   23900   -15.790    69.243
   24000   -12.408    71.226
   24100   -14.280    66.886
   24200    -4.674    64.487
   24300   -11.286    70.654
   24400   -18.824    58.812
   24500    -9.758    66.898
   24600    -8.696    72.041
   24700    -9.033    62.609
   24800    -4.363    61.057
   24900   -12.953    62.538
   25000    -9.179    60.376
   25100   -17.187    64.520
   25200    -9.148    63.893
   25300   -14.365    61.893
   25400    -6.213    61.687
   25500   -19.333    62.793
   25600   -11.926    57.764
   25700   -20.993    63.816
   25800   -20.373    70.501
   25900   -14.376    64.937
   26000    -6.551    61.054
   26100   -12.496    64.788
   26200    -4.308    69.181
   26300   -22.470    68.311
   26400   -22.751    54.357
   26500   -17.917    57.542
   26600   -19.714    67.005
   26700   -26.154    67.643
   26800   -13.210    63.230
   26900   -17.350    66.468
   27000    -9.965    67.309
   27100   -20.673    63.786
   27200   -17.798    64.082
   27300   -10.287    71.060
   27400    -4.081    62.420
   27500   -20.255    63.641
   27600   -11.596    61.204
   27700   -13.065    69.737
   27800   -11.841    66.108
   27900   -17.121    62.169
   28000    -6.434    59.866
   28100    -5.577    62.353
   28200   -16.558    63.404
   28300    -8.013    62.568
   28400   -17.379    68.806
   28500   -14.378    65.309
   28600    -7.419    66.288
   28700   -13.475    65.635
   28800   -15.728    56.687
   28900    -6.079    59.117
   29000    -9.838    65.605
   29100   -10.750    64.028
   29200   -14.646    61.568
   29300    -9.132    64.619
   29400   -16.537    69.730
   29500   -11.055    68.417
   29600   -13.432    68.565
   29700    -9.049    63.727
   29800    -6.971    70.776
   29900   -17.499    66.738
   30000   -12.318    61.295
   30100    -8.662    62.948
   30200   -19.676    65.005
   30300   -10.527    61.836
   30400    -9.267    69.945
   30500   -16.120    66.908
   30600   -10.716    64.033
   30700   -11.939    69.296
   30800   -16.135    55.451
   30900   -15.325    54.992
   31000   -14.328    71.946
   31100   -11.037    62.634
   31200   -20.487    72.600
   31300   -10.205    64.825
   31400   -18.204    64.787
   31500   -10.366    60.864
   31600   -16.863    72.498
   31700    -8.292    64.919
   31800   -13.292    64.225
   31900   -16.602    67.879
   32000   -13.966    62.755
   32100   -23.416    58.136
   32200   -24.619    52.344
   32300   -29.019    65.039
   32400   -23.704    57.529
   32500   -25.229    64.705
   32600    -6.401    61.662
   32700   -19.815    65.752
   32800   -17.860    63.314
   32900   -12.658    62.877
   33000   -13.243    61.810
   33100   -14.862    71.943
   33200    -9.703    62.747
   33300   -11.644    52.602
   33400   -22.114    66.468
   33500   -10.149    65.913
   33600   -15.704    71.687
   33700   -15.680    58.751
   33800   -18.657    63.795
   33900   -17.129    64.838
   34000   -12.488    60.375
   34100   -13.170    68.702
   34200   -13.306    68.738
   34300   -15.264    70.423
   34400   -16.055    65.309
   34500   -13.310    65.073
   34600   -14.318    76.870
   34700   -11.047    65.113
   34800    -9.589    67.784
   34900   -20.361    67.220
   35000   -16.645    64.450
   35100   -20.183    70.463
   35200    -2.848    66.768
   35300    -5.734    65.905
   35400   -14.643    66.480
   35500   -17.828    65.123
   35600   -11.554    62.066
   35700   -17.533    61.164
   35800   -16.556    62.637
   35900   -14.082    57.894
