-4.390136925503611565e+01	-4.402002160437405109e+01	-4.425732630304992199e+01	-4.437597865238785744e+01	-4.390136925503611565e+01	-4.378271690569818020e+01	-4.413867395371198654e+01	-4.413867395371198654e+01	-4.390136925503611565e+01	-4.366406455636024475e+01	-4.390136925503611565e+01	-4.402002160437405109e+01	-4.366406455636024475e+01	-4.390136925503611565e+01	-4.437597865238785744e+01	-4.461328335106372833e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.556250214576721191e+01	-4.556250214576721191e+01	-4.556250214576721191e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.556250214576721191e+01	-4.496924039907753468e+01	-4.544384979642927647e+01	-4.485058804973959923e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.544384979642927647e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.544384979642927647e+01	-4.556250214576721191e+01	-4.532519744709134102e+01	-4.544384979642927647e+01	-4.532519744709134102e+01	-4.556250214576721191e+01	-4.556250214576721191e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.556250214576721191e+01	-4.508789274841547012e+01	-4.544384979642927647e+01	-4.520654509775340557e+01	-4.485058804973959923e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.568115449510514736e+01	-4.520654509775340557e+01	-4.496924039907753468e+01	-4.508789274841547012e+01	-4.544384979642927647e+01	-4.544384979642927647e+01	-4.520654509775340557e+01	-4.544384979642927647e+01	-4.496924039907753468e+01
-4.413867395371198654e+01	-4.390136925503611565e+01	-4.437597865238785744e+01	-4.461328335106372833e+01	-4.425732630304992199e+01	-4.425732630304992199e+01	-4.378271690569818020e+01	-4.378271690569818020e+01	-4.366406455636024475e+01	-4.378271690569818020e+01	-4.390136925503611565e+01	-4.402002160437405109e+01	-4.449463100172579288e+01	-4.461328335106372833e+01	-4.532519744709134102e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.485058804973959923e+01	-4.485058804973959923e+01	-4.449463100172579288e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.532519744709134102e+01	-4.508789274841547012e+01	-4.544384979642927647e+01	-4.532519744709134102e+01	-4.496924039907753468e+01	-4.520654509775340557e+01	-4.485058804973959923e+01	-4.556250214576721191e+01	-4.520654509775340557e+01	-4.532519744709134102e+01	-4.508789274841547012e+01	-4.556250214576721191e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.544384979642927647e+01	-4.496924039907753468e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.579980684444308281e+01	-4.473193570040166378e+01	-4.520654509775340557e+01	-4.556250214576721191e+01	-4.485058804973959923e+01	-4.508789274841547012e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.485058804973959923e+01	-4.532519744709134102e+01	-4.496924039907753468e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.532519744709134102e+01	-4.556250214576721191e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.544384979642927647e+01	-4.496924039907753468e+01	-4.579980684444308281e+01
-4.437597865238785744e+01	-4.378271690569818020e+01	-4.354541220702230930e+01	-4.437597865238785744e+01	-4.413867395371198654e+01	-4.366406455636024475e+01	-4.402002160437405109e+01	-4.390136925503611565e+01	-4.378271690569818020e+01	-4.354541220702230930e+01	-4.342675985768437386e+01	-4.390136925503611565e+01	-4.390136925503611565e+01	-4.461328335106372833e+01	-4.473193570040166378e+01	-4.496924039907753468e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.473193570040166378e+01	-4.496924039907753468e+01	-4.532519744709134102e+01	-4.544384979642927647e+01	-4.544384979642927647e+01	-4.544384979642927647e+01	-4.508789274841547012e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.520654509775340557e+01	-4.544384979642927647e+01	-4.544384979642927647e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.496924039907753468e+01	-4.461328335106372833e+01	-4.520654509775340557e+01	-4.544384979642927647e+01	-4.532519744709134102e+01	-4.544384979642927647e+01	-4.532519744709134102e+01	-4.544384979642927647e+01	-4.508789274841547012e+01	-4.556250214576721191e+01	-4.532519744709134102e+01	-4.508789274841547012e+01	-4.568115449510514736e+01	-4.520654509775340557e+01	-4.556250214576721191e+01	-4.532519744709134102e+01	-4.544384979642927647e+01	-4.508789274841547012e+01	-4.461328335106372833e+01	-4.544384979642927647e+01	-4.520654509775340557e+01	-4.544384979642927647e+01	-4.544384979642927647e+01	-4.544384979642927647e+01	-4.544384979642927647e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.544384979642927647e+01	-4.508789274841547012e+01
-4.342675985768437386e+01	-4.354541220702230930e+01	-4.366406455636024475e+01	-4.390136925503611565e+01	-4.354541220702230930e+01	-4.342675985768437386e+01	-4.342675985768437386e+01	-4.342675985768437386e+01	-4.354541220702230930e+01	-4.354541220702230930e+01	-4.378271690569818020e+01	-4.413867395371198654e+01	-4.413867395371198654e+01	-4.449463100172579288e+01	-4.544384979642927647e+01	-4.485058804973959923e+01	-4.520654509775340557e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.496924039907753468e+01	-4.496924039907753468e+01	-4.532519744709134102e+01	-4.568115449510514736e+01	-4.532519744709134102e+01	-4.508789274841547012e+01	-4.532519744709134102e+01	-4.532519744709134102e+01	-4.544384979642927647e+01	-4.485058804973959923e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.485058804973959923e+01	-4.556250214576721191e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.496924039907753468e+01	-4.485058804973959923e+01	-4.508789274841547012e+01	-4.544384979642927647e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.544384979642927647e+01	-4.568115449510514736e+01	-4.544384979642927647e+01	-4.508789274841547012e+01	-4.485058804973959923e+01	-4.532519744709134102e+01	-4.532519744709134102e+01	-4.532519744709134102e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.556250214576721191e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.532519744709134102e+01
-4.413867395371198654e+01	-4.354541220702230930e+01	-4.437597865238785744e+01	-4.449463100172579288e+01	-4.413867395371198654e+01	-4.402002160437405109e+01	-4.402002160437405109e+01	-4.390136925503611565e+01	-4.342675985768437386e+01	-4.390136925503611565e+01	-4.366406455636024475e+01	-4.378271690569818020e+01	-4.390136925503611565e+01	-4.461328335106372833e+01	-4.532519744709134102e+01	-4.544384979642927647e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.496924039907753468e+01	-4.544384979642927647e+01	-4.556250214576721191e+01	-4.568115449510514736e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.556250214576721191e+01	-4.532519744709134102e+01	-4.544384979642927647e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.520654509775340557e+01	-4.449463100172579288e+01	-4.544384979642927647e+01	-4.496924039907753468e+01	-4.508789274841547012e+01	-4.568115449510514736e+01	-4.556250214576721191e+01	-4.532519744709134102e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.532519744709134102e+01	-4.556250214576721191e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.556250214576721191e+01	-4.496924039907753468e+01	-4.568115449510514736e+01	-4.508789274841547012e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.520654509775340557e+01	-4.485058804973959923e+01	-4.508789274841547012e+01	-4.485058804973959923e+01	-4.508789274841547012e+01	-4.544384979642927647e+01	-4.496924039907753468e+01
-4.437597865238785744e+01	-4.413867395371198654e+01	-4.437597865238785744e+01	-4.378271690569818020e+01	-4.366406455636024475e+01	-4.402002160437405109e+01	-4.390136925503611565e+01	-4.366406455636024475e+01	-4.354541220702230930e+01	-4.366406455636024475e+01	-4.330810750834643841e+01	-4.425732630304992199e+01	-4.437597865238785744e+01	-4.473193570040166378e+01	-4.579980684444308281e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.496924039907753468e+01	-4.532519744709134102e+01	-4.485058804973959923e+01	-4.520654509775340557e+01	-4.556250214576721191e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.532519744709134102e+01	-4.485058804973959923e+01	-4.508789274841547012e+01	-4.520654509775340557e+01	-4.532519744709134102e+01	-4.508789274841547012e+01	-4.520654509775340557e+01	-4.544384979642927647e+01	-4.544384979642927647e+01	-4.520654509775340557e+01	-4.473193570040166378e+01	-4.544384979642927647e+01	-4.496924039907753468e+01	-4.496924039907753468e+01	-4.532519744709134102e+01	-4.485058804973959923e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.532519744709134102e+01	-4.496924039907753468e+01	-4.544384979642927647e+01	-4.496924039907753468e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.532519744709134102e+01	-4.496924039907753468e+01	-4.532519744709134102e+01	-4.568115449510514736e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.473193570040166378e+01	-4.544384979642927647e+01	-4.520654509775340557e+01	-4.544384979642927647e+01	-4.508789274841547012e+01
-4.473193570040166378e+01	-4.485058804973959923e+01	-4.485058804973959923e+01	-4.496924039907753468e+01	-4.413867395371198654e+01	-4.449463100172579288e+01	-4.413867395371198654e+01	-4.390136925503611565e+01	-4.378271690569818020e+01	-4.449463100172579288e+01	-4.425732630304992199e+01	-4.413867395371198654e+01	-4.485058804973959923e+01	-4.520654509775340557e+01	-4.485058804973959923e+01	-4.556250214576721191e+01	-4.544384979642927647e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.496924039907753468e+01	-4.532519744709134102e+01	-4.544384979642927647e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.473193570040166378e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.532519744709134102e+01	-4.485058804973959923e+01	-4.579980684444308281e+01	-4.485058804973959923e+01	-4.568115449510514736e+01	-4.556250214576721191e+01	-4.520654509775340557e+01	-4.532519744709134102e+01	-4.485058804973959923e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.520654509775340557e+01	-4.496924039907753468e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.473193570040166378e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.496924039907753468e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.449463100172579288e+01	-4.508789274841547012e+01	-4.532519744709134102e+01	-4.544384979642927647e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.520654509775340557e+01	-4.496924039907753468e+01	-4.473193570040166378e+01	-4.532519744709134102e+01	-4.496924039907753468e+01	-4.485058804973959923e+01
-4.402002160437405109e+01	-4.449463100172579288e+01	-4.449463100172579288e+01	-4.532519744709134102e+01	-4.485058804973959923e+01	-4.461328335106372833e+01	-4.437597865238785744e+01	-4.402002160437405109e+01	-4.402002160437405109e+01	-4.461328335106372833e+01	-4.437597865238785744e+01	-4.390136925503611565e+01	-4.473193570040166378e+01	-4.485058804973959923e+01	-4.544384979642927647e+01	-4.508789274841547012e+01	-4.520654509775340557e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.496924039907753468e+01	-4.461328335106372833e+01	-4.520654509775340557e+01	-4.473193570040166378e+01	-4.473193570040166378e+01	-4.496924039907753468e+01	-4.532519744709134102e+01	-4.508789274841547012e+01	-4.496924039907753468e+01	-4.508789274841547012e+01	-4.473193570040166378e+01	-4.496924039907753468e+01	-4.556250214576721191e+01	-4.508789274841547012e+01	-4.544384979642927647e+01	-4.508789274841547012e+01	-4.544384979642927647e+01	-4.508789274841547012e+01	-4.473193570040166378e+01	-4.496924039907753468e+01	-4.544384979642927647e+01	-4.461328335106372833e+01	-4.532519744709134102e+01	-4.532519744709134102e+01	-4.508789274841547012e+01	-4.556250214576721191e+01	-4.508789274841547012e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.544384979642927647e+01	-4.532519744709134102e+01	-4.508789274841547012e+01	-4.532519744709134102e+01	-4.544384979642927647e+01	-4.485058804973959923e+01	-4.579980684444308281e+01	-4.485058804973959923e+01	-4.508789274841547012e+01	-4.485058804973959923e+01	-4.532519744709134102e+01	-4.508789274841547012e+01	-4.508789274841547012e+01
-4.402002160437405109e+01	-4.425732630304992199e+01	-4.449463100172579288e+01	-4.461328335106372833e+01	-4.461328335106372833e+01	-4.449463100172579288e+01	-4.496924039907753468e+01	-4.425732630304992199e+01	-4.402002160437405109e+01	-4.366406455636024475e+01	-4.413867395371198654e+01	-4.437597865238785744e+01	-4.485058804973959923e+01	-4.402002160437405109e+01	-4.449463100172579288e+01	-4.532519744709134102e+01	-4.485058804973959923e+01	-4.473193570040166378e+01	-4.556250214576721191e+01	-4.544384979642927647e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.556250214576721191e+01	-4.556250214576721191e+01	-4.532519744709134102e+01	-4.544384979642927647e+01	-4.496924039907753468e+01	-4.532519744709134102e+01	-4.591845919378101826e+01	-4.508789274841547012e+01	-4.532519744709134102e+01	-4.520654509775340557e+01	-4.532519744709134102e+01	-4.496924039907753468e+01	-4.556250214576721191e+01	-4.532519744709134102e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.532519744709134102e+01	-4.532519744709134102e+01	-4.544384979642927647e+01	-4.520654509775340557e+01	-4.532519744709134102e+01	-4.532519744709134102e+01	-4.544384979642927647e+01	-4.532519744709134102e+01	-4.544384979642927647e+01	-4.556250214576721191e+01	-4.496924039907753468e+01	-4.544384979642927647e+01	-4.485058804973959923e+01	-4.556250214576721191e+01	-4.579980684444308281e+01	-4.544384979642927647e+01	-4.496924039907753468e+01	-4.544384979642927647e+01	-4.556250214576721191e+01	-4.556250214576721191e+01	-4.579980684444308281e+01
-4.449463100172579288e+01	-4.461328335106372833e+01	-4.402002160437405109e+01	-4.485058804973959923e+01	-4.520654509775340557e+01	-4.496924039907753468e+01	-4.544384979642927647e+01	-4.413867395371198654e+01	-4.496924039907753468e+01	-4.402002160437405109e+01	-4.449463100172579288e+01	-4.449463100172579288e+01	-4.485058804973959923e+01	-4.496924039907753468e+01	-4.520654509775340557e+01	-4.532519744709134102e+01	-4.579980684444308281e+01	-4.556250214576721191e+01	-4.544384979642927647e+01	-4.485058804973959923e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.544384979642927647e+01	-4.532519744709134102e+01	-4.556250214576721191e+01	-4.437597865238785744e+01	-4.556250214576721191e+01	-4.485058804973959923e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.544384979642927647e+01	-4.532519744709134102e+01	-4.496924039907753468e+01	-4.544384979642927647e+01	-4.532519744709134102e+01	-4.496924039907753468e+01	-4.520654509775340557e+01	-4.544384979642927647e+01	-4.544384979642927647e+01	-4.544384979642927647e+01	-4.532519744709134102e+01	-4.508789274841547012e+01	-4.532519744709134102e+01	-4.532519744709134102e+01	-4.544384979642927647e+01	-4.556250214576721191e+01	-4.532519744709134102e+01	-4.532519744709134102e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.508789274841547012e+01	-4.544384979642927647e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.544384979642927647e+01	-4.449463100172579288e+01	-4.532519744709134102e+01	-4.532519744709134102e+01	-4.556250214576721191e+01	-4.520654509775340557e+01	-4.520654509775340557e+01	-4.508789274841547012e+01	-4.556250214576721191e+01	-4.568115449510514736e+01
